637,615,4
637,633,4
637,743,4
637,761,4
637,785,4
637,831,4
637,951,4
637,973,4
637,1287,4
637,1293,4
637,1690,4
637,1788,4
637,1790,4
637,2328,4
689,594,4
710,563,4
710,710,4
710,767,4
729,178,4
743,637,4
749,2414,4
755,1584,4
761,637,4
767,710,4
767,2205,4
785,637,4
813,813,4
815,2080,4
818,615,4
831,637,4
905,1923,4
914,219,4
914,2306,4
951,637,4
973,637,4
1026,1882,4
1084,1446,4
1180,201,4
1180,587,4
1287,637,4
1293,637,4
1334,1334,4
1338,594,4
1353,495,4
1391,495,4
1446,495,4
1446,1084,4
1446,1882,4
1446,2061,4
1456,219,4
1474,1880,4
1474,2061,4
1484,1584,4
1484,1882,4
1580,1882,4
1584,221,4
1584,242,4
1584,594,4
1584,619,4
1584,755,4
1584,1484,4
1584,1650,4
1584,1863,4
1584,1869,4
1584,1940,4
1584,2080,4
1584,2306,4
1622,113,4
1641,2172,4
1650,1584,4
1672,1672,4
1690,637,4
1710,1710,4
1788,637,4
1790,637,4
1790,1869,4
1809,21,4
1821,89,4
1821,1882,4
1863,1584,4
1869,1584,4
1869,1790,4
1869,1882,4
1880,1474,4
1882,1026,4
1882,1446,4
1882,1484,4
1882,1580,4
1882,1821,4
1882,1869,4
1882,1986,4
1917,594,4
1922,2306,4
1923,905,4
1940,1584,4
1940,2061,4
1986,1882,4
2061,85,4
2061,495,4
2061,1446,4
2061,1474,4
2061,1940,4
2080,433,4
2080,815,4
2080,1584,4
2083,206,4
2172,1641,4
2205,767,4
2211,351,4
2306,914,4
2306,1584,4
2306,1922,4
2306,2306,4
2328,637,4
2414,749,4
56,1500,3
58,767,3
58,2205,3
99,1848,3
100,637,3
110,2327,3
113,219,3
115,637,3
120,1084,3
120,1869,3
120,1928,3
121,1821,3
141,637,3
172,637,3
172,1880,3
173,1035,3
173,2393,3
178,689,3
178,1856,3
179,637,3
201,594,3
206,495,3
206,497,3
206,813,3
206,1736,3
219,113,3
219,242,3
219,486,3
219,714,3
219,1254,3
219,1343,3
219,1446,3
219,1470,3
219,1882,3
219,1922,3
219,2080,3
219,2190,3
219,2211,3
221,433,3
221,619,3
221,1054,3
221,1350,3
221,1446,3
221,2316,3
242,219,3
242,1809,3
259,665,3
263,1882,3
273,295,3
273,1695,3
273,1788,3
275,2050,3
295,273,3
305,1439,3
316,2316,3
344,1446,3
344,1780,3
350,813,3
351,637,3
351,2080,3
352,761,3
353,637,3
363,1584,3
380,1882,3
387,1821,3
420,2306,3
433,221,3
433,1584,3
433,2061,3
442,1036,3
464,495,3
477,2091,3
486,219,3
495,206,3
495,464,3
495,727,3
495,841,3
495,1228,3
495,1275,3
495,1569,3
495,1650,3
497,206,3
502,1446,3
518,1484,3
525,637,3
547,914,3
547,2306,3
563,1584,3
563,1650,3
594,201,3
594,665,3
594,695,3
594,821,3
594,1045,3
594,1084,3
594,1244,3
594,1391,3
594,1484,3
594,1940,3
594,2213,3
615,1446,3
619,221,3
619,1882,3
637,100,3
637,115,3
637,141,3
637,172,3
637,179,3
637,351,3
637,353,3
637,525,3
637,733,3
637,820,3
637,896,3
637,1009,3
637,1136,3
637,1138,3
637,1157,3
637,1166,3
637,1228,3
637,1268,3
637,1336,3
637,1445,3
637,1810,3
637,1863,3
637,1917,3
637,1925,3
637,1928,3
637,1940,3
637,1986,3
637,2064,3
637,2083,3
637,2091,3
637,2151,3
637,2153,3
637,2197,3
637,2242,3
637,2250,3
637,2413,3
643,1196,3
665,259,3
665,594,3
689,178,3
689,973,3
695,594,3
695,1821,3
714,219,3
727,495,3
733,637,3
747,2087,3
761,352,3
767,58,3
767,2038,3
783,2161,3
784,962,3
785,1584,3
785,1809,3
813,206,3
813,350,3
813,1154,3
813,1604,3
813,1710,3
815,2061,3
818,1575,3
820,637,3
821,594,3
835,1334,3
841,495,3
847,2266,3
862,1031,3
896,637,3
896,1293,3
903,1899,3
914,547,3
919,1493,3
939,1584,3
939,1672,3
940,1439,3
962,784,3
973,689,3
1009,637,3
1014,1388,3
1026,2166,3
1031,862,3
1035,173,3
1035,2393,3
1036,442,3
1045,594,3
1045,1446,3
1054,221,3
1060,1336,3
1084,120,3
1084,594,3
1084,1536,3
1084,1790,3
1084,1882,3
1135,1882,3
1136,637,3
1138,637,3
1154,813,3
1157,637,3
1166,637,3
1180,1183,3
1180,1710,3
1180,2306,3
1183,1180,3
1185,1729,3
1196,643,3
1228,495,3
1228,637,3
1228,1446,3
1228,1814,3
1244,594,3
1244,1622,3
1254,219,3
1268,637,3
1268,2297,3
1270,1691,3
1275,495,3
1287,1690,3
1293,896,3
1293,1500,3
1334,835,3
1334,1650,3
1334,1863,3
1336,637,3
1336,1060,3
1343,219,3
1346,1742,3
1350,221,3
1353,2061,3
1388,1014,3
1391,594,3
1439,305,3
1439,940,3
1445,637,3
1446,219,3
1446,221,3
1446,344,3
1446,502,3
1446,615,3
1446,1045,3
1446,1228,3
1446,1454,3
1446,1484,3
1446,1641,3
1446,1691,3
1446,1790,3
1446,1848,3
1446,2275,3
1446,2328,3
1454,1446,3
1470,219,3
1484,518,3
1484,594,3
1484,1446,3
1493,919,3
1500,56,3
1500,1293,3
1500,2083,3
1536,1084,3
1536,2061,3
1569,495,3
1569,1702,3
1575,818,3
1575,1790,3
1584,363,3
1584,433,3
1584,563,3
1584,785,3
1584,939,3
1584,1672,3
1584,1880,3
1584,2338,3
1604,813,3
1622,1244,3
1641,1446,3
1650,495,3
1650,563,3
1650,1334,3
1672,939,3
1672,1584,3
1672,2292,3
1672,2413,3
1681,1821,3
1681,2248,3
1690,1287,3
1691,1270,3
1691,1446,3
1691,2136,3
1695,273,3
1702,1569,3
1710,813,3
1710,1180,3
1729,1185,3
1736,206,3
1742,1346,3
1752,2306,3
1780,344,3
1788,273,3
1790,1084,3
1790,1446,3
1790,1575,3
1790,2094,3
1809,242,3
1809,785,3
1809,2328,3
1810,637,3
1814,1228,3
1821,121,3
1821,387,3
1821,695,3
1821,1681,3
1821,2061,3
1821,2306,3
1848,99,3
1848,1446,3
1848,2250,3
1856,178,3
1863,637,3
1863,1334,3
1869,120,3
1869,2061,3
1880,172,3
1880,1584,3
1882,219,3
1882,263,3
1882,380,3
1882,619,3
1882,1084,3
1882,1135,3
1882,2034,3
1882,2166,3
1882,2225,3
1899,903,3
1917,637,3
1922,219,3
1925,637,3
1928,120,3
1928,637,3
1940,594,3
1940,637,3
1986,637,3
2034,1882,3
2038,767,3
2050,275,3
2061,433,3
2061,815,3
2061,1353,3
2061,1536,3
2061,1821,3
2061,1869,3
2064,637,3
2080,219,3
2080,351,3
2083,637,3
2083,1500,3
2087,747,3
2091,477,3
2091,637,3
2094,1790,3
2136,1691,3
2151,637,3
2153,637,3
2161,783,3
2166,1026,3
2166,1882,3
2190,219,3
2197,637,3
2205,58,3
2211,219,3
2213,594,3
2225,1882,3
2242,637,3
2248,1681,3
2250,637,3
2250,1848,3
2255,2306,3
2266,847,3
2275,1446,3
2292,1672,3
2297,1268,3
2306,420,3
2306,547,3
2306,1180,3
2306,1752,3
2306,1821,3
2306,2255,3
2306,2328,3
2316,221,3
2316,316,3
2327,110,3
2328,1446,3
2328,1809,3
2328,2306,3
2338,1584,3
2393,173,3
2393,1035,3
2413,637,3
2413,1672,3
1,172,2
1,950,2
1,1180,2
9,215,2
9,1821,2
9,1863,2
9,1979,2
9,1982,2
9,2032,2
18,1446,2
20,286,2
25,705,2
25,1271,2
31,1622,2
34,600,2
39,1135,2
39,1700,2
46,853,2
46,1072,2
48,662,2
51,637,2
51,1244,2
51,1586,2
52,52,2
52,556,2
52,637,2
52,793,2
52,876,2
56,219,2
56,1710,2
56,1981,2
56,2083,2
61,305,2
61,1650,2
65,65,2
65,221,2
65,440,2
65,458,2
65,1456,2
65,1584,2
65,2318,2
66,219,2
69,1847,2
73,841,2
79,2292,2
87,1940,2
89,120,2
89,794,2
89,1334,2
89,1708,2
89,2306,2
99,594,2
99,1446,2
99,1575,2
99,2250,2
100,100,2
100,1097,2
100,1391,2
100,2287,2
102,637,2
103,2033,2
106,619,2
110,594,2
110,1446,2
115,242,2
115,305,2
115,497,2
115,1180,2
115,1293,2
115,1986,2
115,2083,2
120,89,2
120,221,2
120,231,2
120,495,2
120,1352,2
120,1604,2
121,219,2
122,219,2
129,1598,2
129,2021,2
135,594,2
135,637,2
135,1446,2
136,1467,2
139,380,2
139,468,2
139,796,2
139,1124,2
139,1691,2
139,1882,2
139,1997,2
139,2064,2
139,2316,2
141,497,2
141,898,2
141,1446,2
141,1869,2
146,495,2
147,147,2
147,536,2
147,1268,2
147,1334,2
147,1504,2
147,1584,2
147,1710,2
147,1757,2
148,1687,2
155,619,2
158,1625,2
159,495,2
159,497,2
165,1084,2
165,1439,2
170,829,2
172,1,2
172,201,2
172,689,2
172,946,2
172,1575,2
172,1584,2
172,1697,2
172,1710,2
173,1084,2
173,1119,2
173,1880,2
173,2061,2
176,176,2
176,1575,2
176,2080,2
176,2292,2
178,178,2
178,619,2
178,733,2
178,1446,2
178,2034,2
179,179,2
179,1254,2
179,1446,2
180,1116,2
181,1569,2
185,1681,2
197,1432,2
201,172,2
201,201,2
201,206,2
201,1446,2
201,1755,2
201,2094,2
204,222,2
204,1780,2
204,1989,2
206,201,2
206,206,2
206,212,2
206,249,2
206,373,2
206,402,2
206,539,2
206,612,2
206,710,2
206,733,2
206,896,2
206,1254,2
206,1446,2
206,1650,2
206,1782,2
206,1790,2
212,206,2
214,2330,2
215,9,2
215,1710,2
219,56,2
219,66,2
219,121,2
219,122,2
219,222,2
219,305,2
219,351,2
219,366,2
219,380,2
219,420,2
219,458,2
219,484,2
219,594,2
219,619,2
219,652,2
219,749,2
219,777,2
219,780,2
219,818,2
219,974,2
219,1069,2
219,1098,2
219,1135,2
219,1445,2
219,1474,2
219,1640,2
219,1681,2
219,1778,2
219,1790,2
219,1928,2
219,1940,2
219,1945,2
219,2001,2
219,2061,2
219,2111,2
219,2316,2
219,2404,2
221,65,2
221,120,2
221,252,2
221,414,2
221,486,2
221,705,2
221,1084,2
221,1338,2
221,1343,2
221,1650,2
221,1940,2
221,1979,2
221,2061,2
221,2292,2
222,204,2
222,219,2
222,1989,2
223,637,2
223,747,2
223,1882,2
223,2083,2
229,849,2
231,120,2
231,1439,2
231,1882,2
231,2032,2
236,1848,2
238,637,2
239,1314,2
242,115,2
242,1063,2
242,1228,2
242,1427,2
242,2306,2
246,575,2
246,1071,2
247,1882,2
249,206,2
249,249,2
249,362,2
249,637,2
252,221,2
252,637,2
252,665,2
252,848,2
258,410,2
258,637,2
259,882,2
259,1116,2
263,1584,2
272,1888,2
273,357,2
273,643,2
273,1013,2
273,1089,2
273,1180,2
273,1218,2
273,1435,2
273,1898,2
273,2211,2
273,2303,2
275,594,2
275,829,2
277,869,2
277,1882,2
277,2061,2
285,1103,2
286,20,2
287,1906,2
288,637,2
288,1228,2
295,2306,2
298,1714,2
298,2061,2
299,1856,2
299,2034,2
301,1016,2
305,61,2
305,115,2
305,219,2
305,495,2
305,1180,2
305,1504,2
305,1584,2
305,1710,2
310,344,2
310,449,2
310,637,2
310,1584,2
316,316,2
316,395,2
316,705,2
316,810,2
323,2330,2
331,2393,2
342,1500,2
344,310,2
344,564,2
344,594,2
344,695,2
344,714,2
344,1069,2
344,1269,2
344,1493,2
344,1821,2
344,1928,2
344,1940,2
344,2225,2
344,2272,2
350,841,2
351,219,2
351,1037,2
352,362,2
353,594,2
354,1958,2
357,273,2
357,1814,2
362,249,2
362,352,2
366,219,2
366,2306,2
373,206,2
380,139,2
380,219,2
380,637,2
380,1446,2
380,2061,2
380,2166,2
381,882,2
385,2042,2
388,1570,2
389,2316,2
391,796,2
395,316,2
395,1710,2
402,206,2
405,1188,2
410,258,2
410,410,2
410,1575,2
414,221,2
414,1157,2
418,1940,2
418,2032,2
420,219,2
420,1899,2
420,2094,2
429,747,2
433,711,2
433,973,2
433,1798,2
433,2316,2
436,695,2
436,2061,2
438,637,2
440,65,2
442,637,2
442,1584,2
444,637,2
446,1069,2
449,310,2
451,451,2
451,1084,2
457,1884,2
458,65,2
458,219,2
458,458,2
464,637,2
464,1157,2
465,476,2
468,139,2
468,658,2
468,1882,2
470,813,2
476,465,2
476,495,2
476,1063,2
476,1821,2
477,689,2
477,1456,2
479,1248,2
479,1454,2
479,2152,2
479,2213,2
481,497,2
484,219,2
486,221,2
486,1157,2
486,1584,2
487,681,2
490,2160,2
492,619,2
492,1157,2
495,120,2
495,146,2
495,159,2
495,305,2
495,476,2
495,495,2
495,497,2
495,513,2
495,619,2
495,658,2
495,685,2
495,796,2
495,973,2
495,1268,2
495,1271,2
495,1710,2
495,1821,2
495,1848,2
495,2073,2
495,2225,2
495,2292,2
495,2402,2
497,115,2
497,141,2
497,159,2
497,481,2
497,495,2
497,563,2
497,785,2
497,1446,2
497,1802,2
497,1869,2
502,594,2
502,637,2
502,2061,2
510,1382,2
513,495,2
513,513,2
513,564,2
513,813,2
513,1441,2
513,2143,2
515,2306,2
517,2169,2
517,2189,2
518,784,2
520,637,2
534,662,2
534,714,2
534,2061,2
536,147,2
538,1691,2
539,206,2
542,695,2
542,761,2
548,1882,2
556,52,2
556,1882,2
560,2080,2
563,497,2
563,785,2
563,1370,2
563,1446,2
563,1536,2
563,1702,2
563,1882,2
564,344,2
564,513,2
564,1139,2
564,1584,2
564,1848,2
568,853,2
568,1071,2
568,1575,2
568,1756,2
575,246,2
583,1603,2
585,2061,2
594,99,2
594,110,2
594,135,2
594,219,2
594,275,2
594,344,2
594,353,2
594,502,2
594,602,2
594,615,2
594,714,2
594,755,2
594,809,2
594,896,2
594,973,2
594,990,2
594,1028,2
594,1268,2
594,1276,2
594,1387,2
594,1573,2
594,1716,2
594,1785,2
594,1848,2
594,2050,2
594,2094,2
594,2197,2
594,2250,2
594,2327,2
598,1622,2
599,2061,2
600,34,2
600,637,2
602,594,2
602,615,2
602,1584,2
602,1622,2
603,853,2
606,1157,2
608,608,2
608,1464,2
608,1631,2
612,206,2
612,612,2
612,637,2
612,705,2
612,1084,2
612,1139,2
612,1254,2
612,1575,2
612,1882,2
615,594,2
615,602,2
615,853,2
615,1066,2
615,1575,2
615,2080,2
619,106,2
619,155,2
619,178,2
619,219,2
619,492,2
619,495,2
619,711,2
619,785,2
619,814,2
619,1141,2
619,1232,2
619,1427,2
619,1626,2
619,1856,2
619,2400,2
621,1228,2
624,1940,2
626,637,2
633,1757,2
637,51,2
637,52,2
637,102,2
637,135,2
637,223,2
637,238,2
637,249,2
637,252,2
637,258,2
637,288,2
637,310,2
637,380,2
637,438,2
637,442,2
637,444,2
637,464,2
637,502,2
637,520,2
637,600,2
637,612,2
637,626,2
637,695,2
637,705,2
637,710,2
637,711,2
637,714,2
637,729,2
637,734,2
637,735,2
637,755,2
637,778,2
637,784,2
637,795,2
637,815,2
637,821,2
637,835,2
637,883,2
637,891,2
637,916,2
637,929,2
637,950,2
637,962,2
637,990,2
637,1019,2
637,1028,2
637,1036,2
637,1045,2
637,1066,2
637,1097,2
637,1115,2
637,1130,2
637,1168,2
637,1180,2
637,1188,2
637,1196,2
637,1269,2
637,1276,2
637,1308,2
637,1320,2
637,1335,2
637,1343,2
637,1352,2
637,1382,2
637,1411,2
637,1462,2
637,1470,2
637,1479,2
637,1536,2
637,1538,2
637,1573,2
637,1597,2
637,1650,2
637,1672,2
637,1680,2
637,1710,2
637,1716,2
637,1723,2
637,1785,2
637,1805,2
637,1826,2
637,1856,2
637,1900,2
637,2006,2
637,2070,2
637,2107,2
637,2166,2
637,2170,2
637,2222,2
637,2228,2
637,2232,2
637,2254,2
637,2255,2
637,2272,2
637,2297,2
637,2303,2
637,2378,2
638,2061,2
643,273,2
643,1180,2
643,1183,2
643,2306,2
644,644,2
644,1883,2
644,2357,2
648,1882,2
652,219,2
652,1011,2
655,1869,2
656,2255,2
658,468,2
658,495,2
659,882,2
662,48,2
662,534,2
662,679,2
662,710,2
662,1084,2
665,252,2
665,665,2
665,793,2
665,1856,2
669,743,2
669,1821,2
679,662,2
679,710,2
681,487,2
685,495,2
689,172,2
689,477,2
689,689,2
689,946,2
689,1160,2
689,1228,2
689,1446,2
689,1584,2
689,1882,2
692,1650,2
695,344,2
695,436,2
695,542,2
695,637,2
695,1584,2
695,1788,2
695,1856,2
695,1882,2
695,2034,2
703,1869,2
704,1439,2
704,2041,2
705,25,2
705,221,2
705,316,2
705,612,2
705,637,2
705,1456,2
710,206,2
710,637,2
710,662,2
710,679,2
710,733,2
710,978,2
710,1084,2
710,1508,2
710,1650,2
710,1804,2
710,1863,2
710,2004,2
711,433,2
711,619,2
711,637,2
711,2142,2
712,1090,2
714,344,2
714,534,2
714,594,2
714,637,2
714,841,2
714,1084,2
714,1343,2
714,1882,2
714,2092,2
714,2202,2
714,2306,2
725,1456,2
729,637,2
733,178,2
733,206,2
733,710,2
733,761,2
733,1446,2
734,637,2
735,637,2
736,1462,2
740,853,2
743,669,2
743,785,2
743,1575,2
747,223,2
747,429,2
747,747,2
748,1239,2
749,219,2
749,749,2
749,1393,2
755,594,2
755,637,2
755,785,2
755,1084,2
755,1621,2
756,1446,2
761,542,2
761,733,2
761,1316,2
761,1427,2
761,1584,2
761,2080,2
761,2082,2
761,2236,2
761,2377,2
767,1438,2
767,1882,2
777,219,2
778,637,2
779,919,2
779,934,2
780,219,2
784,518,2
784,637,2
785,497,2
785,563,2
785,619,2
785,743,2
785,755,2
785,818,2
785,1484,2
785,1506,2
785,1882,2
785,1925,2
786,1228,2
786,1880,2
786,1882,2
786,1899,2
793,52,2
793,665,2
793,793,2
793,965,2
793,1180,2
794,89,2
794,1821,2
795,637,2
796,139,2
796,391,2
796,495,2
796,796,2
796,925,2
796,1446,2
796,1882,2
803,1575,2
809,594,2
810,316,2
813,470,2
813,513,2
813,841,2
813,883,2
813,909,2
813,919,2
813,1584,2
813,1782,2
813,1856,2
813,2026,2
813,2061,2
814,619,2
814,1584,2
815,637,2
815,1584,2
818,219,2
818,785,2
818,853,2
818,1506,2
818,1622,2
820,1045,2
821,637,2
823,1185,2
826,1672,2
829,170,2
829,275,2
829,2050,2
831,1446,2
835,637,2
835,1856,2
835,2034,2
837,1144,2
841,73,2
841,350,2
841,714,2
841,813,2
841,1009,2
841,1228,2
841,2061,2
845,1448,2
848,252,2
849,229,2
850,1334,2
853,46,2
853,568,2
853,603,2
853,615,2
853,740,2
853,818,2
853,853,2
853,1439,2
853,1584,2
853,1888,2
857,2376,2
859,1633,2
862,862,2
862,1337,2
869,277,2
869,1228,2
876,52,2
878,1641,2
882,259,2
882,381,2
882,659,2
882,1584,2
883,637,2
883,813,2
883,1115,2
883,1484,2
883,1918,2
884,1503,2
884,2364,2
891,637,2
896,206,2
896,594,2
896,2083,2
898,141,2
898,2161,2
903,1757,2
905,905,2
908,1710,2
909,813,2
914,1325,2
914,1393,2
915,1691,2
916,637,2
919,779,2
919,813,2
919,2189,2
919,2398,2
921,1157,2
921,1584,2
924,1194,2
925,796,2
926,2213,2
929,637,2
934,779,2
941,1928,2
946,172,2
946,689,2
946,946,2
946,1084,2
946,1506,2
946,1697,2
946,2080,2
950,1,2
950,637,2
950,1575,2
950,1755,2
951,1569,2
956,1258,2
956,2087,2
962,637,2
963,1809,2
965,793,2
969,1228,2
970,1869,2
973,433,2
973,495,2
973,594,2
974,219,2
978,710,2
979,1922,2
986,1575,2
990,594,2
990,637,2
1009,841,2
1011,652,2
1013,273,2
1013,1788,2
1013,2061,2
1016,301,2
1019,637,2
1028,594,2
1028,637,2
1028,1084,2
1029,2306,2
1031,1337,2
1031,1439,2
1035,1035,2
1036,637,2
1036,2256,2
1037,351,2
1039,1958,2
1041,2393,2
1045,637,2
1045,820,2
1045,1057,2
1047,2400,2
1051,1334,2
1056,1120,2
1057,1045,2
1063,242,2
1063,476,2
1063,1276,2
1063,1790,2
1066,615,2
1066,637,2
1069,219,2
1069,344,2
1069,446,2
1069,2083,2
1069,2255,2
1069,2306,2
1071,246,2
1071,568,2
1071,1079,2
1071,1228,2
1071,1756,2
1071,1882,2
1072,46,2
1072,1916,2
1079,1071,2
1084,165,2
1084,173,2
1084,221,2
1084,451,2
1084,612,2
1084,662,2
1084,710,2
1084,714,2
1084,755,2
1084,946,2
1084,1028,2
1084,1135,2
1084,1821,2
1084,2064,2
1084,2316,2
1089,273,2
1089,1180,2
1089,2032,2
1090,712,2
1090,1672,2
1097,100,2
1097,637,2
1097,1391,2
1098,219,2
1100,1584,2
1103,285,2
1112,1355,2
1115,637,2
1115,883,2
1116,180,2
1116,259,2
1119,173,2
1120,1056,2
1124,139,2
1124,1691,2
1130,637,2
1135,39,2
1135,219,2
1135,1084,2
1135,1821,2
1136,1172,2
1138,1882,2
1138,2083,2
1139,564,2
1139,612,2
1139,1584,2
1141,619,2
1144,837,2
1144,1751,2
1146,1622,2
1153,1859,2
1154,2377,2
1155,1897,2
1157,414,2
1157,464,2
1157,486,2
1157,492,2
1157,606,2
1157,921,2
1157,1196,2
1157,1411,2
1157,1995,2
1157,2266,2
1157,2294,2
1157,2339,2
1160,689,2
1168,637,2
1168,1500,2
1172,1136,2
1180,1,2
1180,115,2
1180,273,2
1180,305,2
1180,637,2
1180,643,2
1180,793,2
1180,1089,2
1180,1196,2
1180,1287,2
1180,1306,2
1180,1653,2
1180,2061,2
1180,2180,2
1182,1790,2
1183,643,2
1185,823,2
1188,405,2
1188,637,2
1190,2413,2
1193,2083,2
1194,924,2
1196,637,2
1196,1157,2
1196,1180,2
1218,273,2
1225,1916,2
1228,242,2
1228,288,2
1228,621,2
1228,689,2
1228,786,2
1228,841,2
1228,869,2
1228,969,2
1228,1071,2
1228,1228,2
1228,1391,2
1228,1423,2
1228,1459,2
1228,1697,2
1228,1710,2
1228,1882,2
1228,2306,2
1231,2254,2
1232,619,2
1232,1584,2
1239,748,2
1244,51,2
1244,1580,2
1248,479,2
1248,1454,2
1248,1710,2
1248,1723,2
1248,2213,2
1250,1672,2
1254,179,2
1254,206,2
1254,612,2
1258,956,2
1258,2050,2
1266,1479,2
1268,147,2
1268,495,2
1268,594,2
1268,2197,2
1269,344,2
1269,637,2
1269,1821,2
1269,2061,2
1271,25,2
1271,495,2
1276,594,2
1276,637,2
1276,1063,2
1287,1180,2
1293,115,2
1293,1479,2
1293,1809,2
1306,1180,2
1306,2211,2
1308,637,2
1308,1459,2
1314,239,2
1316,761,2
1320,637,2
1325,914,2
1325,1393,2
1326,1940,2
1332,1691,2
1334,89,2
1334,147,2
1334,850,2
1334,1051,2
1334,1569,2
1334,1864,2
1335,637,2
1337,862,2
1337,1031,2
1338,221,2
1338,1470,2
1338,1575,2
1338,1814,2
1338,2211,2
1338,2255,2
1338,2316,2
1343,221,2
1343,637,2
1343,714,2
1343,1456,2
1343,1467,2
1343,1584,2
1350,2292,2
1352,120,2
1352,637,2
1352,1869,2
1355,1112,2
1370,563,2
1372,1493,2
1372,1880,2
1379,2370,2
1382,510,2
1382,637,2
1387,594,2
1387,1584,2
1387,2328,2
1388,1604,2
1390,1584,2
1391,100,2
1391,1097,2
1391,1228,2
1393,749,2
1393,914,2
1393,1325,2
1401,1691,2
1411,637,2
1411,1157,2
1423,1228,2
1427,242,2
1427,619,2
1427,761,2
1432,197,2
1435,273,2
